x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
0.440510,-7.472025,0.735101,0.664899,0.029114,0.119738,7.203727
0.753982,-7.457897,0.764137,0.635863,0.073792,0.223564,7.223782
1.007117,-7.430138,0.789543,0.610457,0.112002,0.024301,7.209468
1.233624,-7.403950,0.817839,0.582161,0.115499,0.003564,7.168099
1.452566,-7.378459,0.800301,0.502799,0.116212,0.002958,7.104126
1.658505,-7.354350,0.829361,0.470639,0.097332,-0.164059,7.020734
1.891143,-7.335636,0.865200,0.472000,0.142059,0.522378,6.920576
2.123576,-7.287834,0.983326,0.514474,0.191520,-0.102287,6.807135
2.340928,-7.248425,1.002520,0.504180,0.202863,0.195257,6.683033
2.575212,-7.194936,1.094321,0.581479,0.251386,0.217199,6.551575
2.813769,-7.126990,1.137241,0.626359,0.309491,0.250842,6.416967
3.054519,-7.041670,1.163082,0.673818,0.374969,0.263262,6.283141
3.294452,-6.937798,1.169146,0.718454,0.443216,0.260965,6.154332
3.530571,-6.815681,1.156168,0.752932,0.511845,0.257165,6.035579
3.760386,-6.676044,1.134834,0.781666,0.580948,0.258161,5.932427
3.981688,-6.519512,1.089701,0.786899,0.650882,0.259158,5.850143
4.192451,-6.346985,1.043689,0.786711,0.721095,0.257255,5.787367
4.391322,-6.159441,1.014785,0.790015,0.792054,0.262084,5.719478
4.577152,-5.957129,0.999439,0.789661,0.865679,0.273803,5.614946
4.748474,-5.739792,0.989150,0.775050,0.943342,0.288074,5.440974
4.903021,-5.507792,1.020556,0.778344,1.024562,0.299245,5.176251
5.037018,-5.265164,1.052331,0.759169,1.102732,0.269069,4.852160
5.150500,-5.018252,1.102516,0.752884,1.172690,0.246985,4.515443
5.245006,-4.770615,1.130121,0.720779,1.234975,0.222674,4.213467
5.322925,-4.524257,1.167692,0.698008,1.284148,0.155505,3.979863
5.389608,-4.280052,1.202765,0.686235,1.316372,0.097505,3.813001
5.449294,-4.038335,1.232202,0.691098,1.344186,0.127346,3.691227
5.500136,-3.800684,1.205177,0.663823,1.382994,0.194679,3.589444
5.538684,-3.567963,1.198997,0.684403,1.434628,0.239595,3.482652
5.563861,-3.335591,1.170709,0.707291,1.510459,0.388473,3.345343
5.567539,-3.090318,1.064146,0.668354,1.680021,0.923324,3.145630
5.507922,-2.825488,0.993696,0.644104,1.979509,1.385402,2.859397
5.352828,-2.594566,0.911342,0.559158,2.360755,1.488359,2.576791
5.122191,-2.443259,0.940035,0.509265,2.786640,1.724338,2.388309
4.851077,-2.408592,1.037297,0.489603,-3.037999,1.926626,2.275177
4.615423,-2.495945,1.070337,0.435963,-2.584046,1.801290,2.197658
4.448967,-2.659323,1.004221,0.350279,-2.273003,0.790917,2.137100
4.313868,-2.852365,0.907551,0.290749,-2.126077,0.454641,2.082789
4.196514,-3.066247,0.846268,0.298432,-2.047098,0.204861,2.029271
4.087741,-3.290664,0.785824,0.325976,-2.014324,0.061541,1.992263
3.980792,-3.520304,0.788251,0.425449,-2.012310,-0.044104,1.982579
3.869831,-3.751723,0.767213,0.502687,-2.035354,-0.134256,1.993708
3.749301,-3.982234,0.734873,0.564227,-2.081609,-0.220352,2.022064
3.613868,-4.208452,0.700033,0.607667,-2.150325,-0.300655,2.066053
3.458964,-4.425839,0.674902,0.640098,-2.241138,-0.381964,2.124228
3.281467,-4.627721,0.637788,0.657212,-2.349891,-0.433008,2.195174
